nm_mes;nm_dia;nm_marca;nm_tipo_trecho;nm_sexo;nm_status_marital;nr_idade;fl_culpa_terceiros;nm_categoria_veiculo;nm_preco_veiculo;fl_fraude;nr_apolice;nm_cat_motorista;nr_outros_sinistros;nr_idade_veiculo;fl_testemunhas;nr_carros_envolvidos;nr_ano;nm_tipo_apolice
Janeiro;Domingo;VW;Urbano;Homem;Solteiro;33;0;Sedan;50K até 69K;0;5230;Padrão;de 2 até 4;6 até 10 anos;0;2 carros;2021;Apenas Casco
Janeiro;Quinta;VW;Urbano;Mulher;Casado;33;0;Esportivo;50K até 69K;0;10366;Padrão;1;6 até 10 anos;0;1 carro;2022;Apenas Terceiro
Julho;Terça;VW;Urbano;Homem;Casado;33;0;Esportivo;50K até 69K;0;9738;Padrão;mais do que 4;6 até 10 anos;0;1 carro;2022;Apenas Terceiro
Dezembro;Terça;VW;Urbano;Mulher;Casado;33;0;Esportivo;50K até 69K;0;13011;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2023;Apenas Terceiro
Abril;Domingo;VW;Urbano;Homem;Casado;33;0;Esportivo;50K até 69K;0;13708;Padrão;1;6 até 10 anos;0;1 carro;2023;Apenas Terceiro
Fevereiro;Quinta;VW;Rural;Homem;Solteiro;34;1;Sedan;50K até 69K;0;9802;Padrão;nenhum;6 até 10 anos;0;1 carro;2022;Segurado + Terceiro
Fevereiro;Quarta;VW;Urbano;Homem;Solteiro;34;0;Sedan;50K até 69K;0;15280;Padrão;1;11 até 15 anos;0;1 carro;2023;Segurado + Terceiro
Agosto;Terça;VW;Urbano;Homem;Casado;35;0;Sedan;50K até 69K;0;3220;Padrão;nenhum;11 até 15 anos;0;1 carro;2021;Segurado + Terceiro
Junho;Quinta;VW;Urbano;Homem;Casado;35;0;Sedan;50K até 69K;0;5621;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2021;Apenas Casco
Julho;Sexta;VW;Urbano;Homem;Solteiro;35;0;Sedan;50K até 69K;0;12357;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2023;Apenas Casco
Julho;Quarta;VW;Urbano;Homem;Solteiro;35;0;Sedan;50K até 69K;0;14233;Padrão;1;6 até 10 anos;0;1 carro;2023;Apenas Casco
Julho;Quinta;VW;Urbano;Homem;Casado;35;0;Esportivo;50K até 69K;0;5880;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2021;Apenas Terceiro
Março;Segunda;VW;Urbano;Homem;Casado;36;0;Sedan;50K até 69K;0;7287;Padrão;nenhum;11 até 15 anos;0;1 carro;2022;Apenas Casco
Setembro;Sexta;VW;Urbano;Homem;Casado;36;0;Sedan;50K até 69K;1;6437;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Casco
Março;Segunda;VW;Urbano;Homem;Casado;36;0;Sedan;50K até 69K;1;10904;Padrão;1;> 15 anos;0;1 carro;2022;Apenas Casco
Dezembro;Quinta;VW;Urbano;Homem;Casado;36;0;Esportivo;50K até 69K;0;8449;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Dezembro;Segunda;VW;Urbano;Homem;Solteiro;37;0;Sedan;50K até 69K;0;7176;Padrão;1;11 até 15 anos;0;3 até 4 carros;2022;Segurado + Terceiro
Outubro;Quinta;VW;Urbano;Homem;Casado;37;0;Sedan;50K até 69K;0;4091;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2021;Apenas Casco
Novembro;Quinta;VW;Urbano;Homem;Casado;37;0;Esportivo;50K até 69K;0;48;Padrão;de 2 até 4;3 até 5 anos;0;1 carro;2021;Apenas Terceiro
Março;Sexta;VW;Urbano;Homem;Casado;37;0;Esportivo;50K até 69K;0;7922;Padrão;de 2 até 4;3 até 5 anos;0;1 carro;2022;Apenas Terceiro
Outubro;Terça;VW;Urbano;Homem;Casado;37;0;Esportivo;50K até 69K;0;8285;Padrão;nenhum;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Agosto;Sexta;VW;Urbano;Homem;Casado;38;0;Sedan;50K até 69K;0;983;Padrão;nenhum;11 até 15 anos;0;1 carro;2021;Apenas Casco
Fevereiro;Quarta;VW;Urbano;Homem;Casado;38;0;Sedan;50K até 69K;0;10732;Padrão;de 2 até 4;> 15 anos;0;2 carros;2022;Apenas Casco
Janeiro;Domingo;VW;Urbano;Homem;Casado;38;0;Esportivo;50K até 69K;0;128;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Setembro;Sexta;VW;Urbano;Homem;Casado;38;0;Esportivo;50K até 69K;0;7707;Padrão;mais do que 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Maio;Sábado;VW;Urbano;Homem;Casado;38;0;Esportivo;50K até 69K;0;13346;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2023;Apenas Terceiro
Fevereiro;Domingo;VW;Urbano;Homem;Solteiro;39;0;Esportivo;50K até 69K;0;6183;Padrão;mais do que 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Junho;Sábado;VW;Urbano;Homem;Casado;39;0;Esportivo;50K até 69K;0;12846;Padrão;1;6 até 10 anos;0;1 carro;2023;Apenas Terceiro
Dezembro;Quarta;VW;Urbano;Homem;Casado;39;0;Esportivo;50K até 69K;0;14805;Padrão;1;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Outubro;Segunda;VW;Urbano;Homem;Casado;39;1;Sedan;50K até 69K;0;8264;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Casco
Outubro;Domingo;VW;Urbano;Homem;Casado;40;0;Esportivo;50K até 69K;0;8552;Padrão;mais do que 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Maio;Sexta;VW;Urbano;Homem;Casado;40;0;Esportivo;50K até 69K;0;14240;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Julho;Sábado;VW;Rural;Mulher;Casado;41;1;Sedan;50K até 69K;0;13542;Padrão;1;11 até 15 anos;0;1 carro;2023;Apenas Casco
Dezembro;Quarta;VW;Urbano;Homem;Casado;41;0;Sedan;50K até 69K;0;13470;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Casco
Fevereiro;Segunda;VW;Urbano;Homem;Casado;41;0;Esportivo;50K até 69K;0;475;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Outubro;Sábado;VW;Urbano;Homem;Casado;41;0;Esportivo;50K até 69K;0;3393;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Agosto;Segunda;VW;Urbano;Homem;Casado;42;0;Esportivo;50K até 69K;0;2095;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Agosto;Terça;VW;Urbano;Homem;Casado;42;0;Esportivo;50K até 69K;0;14169;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Abril;Sexta;VW;Urbano;Homem;Solteiro;42;1;Sedan;50K até 69K;0;756;Padrão;1;> 15 anos;0;1 carro;2021;Apenas Casco
Novembro;Terça;VW;Urbano;Homem;Casado;43;0;Esportivo;50K até 69K;0;1303;Padrão;1;> 15 anos;0;2 carros;2021;Apenas Terceiro
Novembro;Quinta;VW;Urbano;Homem;Casado;43;0;Esportivo;50K até 69K;0;10955;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2022;Apenas Terceiro
Maio;Segunda;VW;Urbano;Homem;Solteiro;43;0;Esportivo;50K até 69K;0;13283;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Fevereiro;Terça;VW;Urbano;Homem;Casado;44;0;Sedan;50K até 69K;0;6231;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Casco
Maio;Sábado;VW;Urbano;Homem;Casado;44;0;Sedan;50K até 69K;0;14963;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Casco
Abril;Sexta;VW;Urbano;Homem;Casado;44;0;Esportivo;50K até 69K;0;3842;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Novembro;Segunda;VW;Urbano;Homem;Casado;44;0;Esportivo;50K até 69K;0;2382;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Setembro;Terça;VW;Urbano;Homem;Solteiro;44;0;Esportivo;50K até 69K;0;1281;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Novembro;Segunda;VW;Urbano;Mulher;Casado;44;0;Esportivo;50K até 69K;0;12757;Padrão;nenhum;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Maio;Sábado;VW;Urbano;Homem;Solteiro;44;1;Sedan;50K até 69K;0;2645;Padrão;1;11 até 15 anos;0;1 carro;2021;Apenas Casco
Abril;Quinta;VW;Urbano;Homem;Casado;45;0;Sedan;50K até 69K;0;5531;Padrão;mais do que 4;6 até 10 anos;0;1 carro;2021;Apenas Casco
Julho;Quarta;VW;Urbano;Homem;Casado;45;0;Sedan;50K até 69K;0;8358;Padrão;nenhum;11 até 15 anos;0;1 carro;2022;Apenas Casco
Outubro;Terça;VW;Urbano;Homem;Casado;45;0;Esportivo;50K até 69K;0;3808;Padrão;de 2 até 4;3 até 5 anos;0;1 carro;2021;Apenas Terceiro
Janeiro;Domingo;VW;Urbano;Homem;Casado;45;0;Esportivo;50K até 69K;0;5937;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2021;Apenas Terceiro
Maio;Terça;VW;Urbano;Homem;Casado;45;0;Esportivo;50K até 69K;0;10789;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Maio;Sábado;VW;Urbano;Homem;Casado;46;0;Sedan;50K até 69K;0;8220;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Casco
Outubro;Sábado;VW;Urbano;Mulher;Casado;46;0;Sedan;50K até 69K;1;7230;Padrão;mais do que 4;> 15 anos;0;1 carro;2022;Apenas Casco
Março;Segunda;VW;Urbano;Homem;Casado;46;0;Esportivo;50K até 69K;0;1417;Padrão;de 2 até 4;> 15 anos;0;1 carro;2021;Apenas Terceiro
Novembro;Quinta;VW;Urbano;Homem;Casado;46;0;Esportivo;50K até 69K;0;9522;Padrão;mais do que 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Maio;Terça;VW;Urbano;Homem;Casado;47;0;Esportivo;50K até 69K;0;5769;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Julho;Sábado;VW;Urbano;Homem;Casado;47;1;Sedan;50K até 69K;0;14352;Padrão;nenhum;> 15 anos;0;1 carro;2023;Segurado + Terceiro
Dezembro;Terça;VW;Urbano;Homem;Casado;47;1;Sedan;50K até 69K;0;4620;Padrão;1;> 15 anos;0;1 carro;2021;Apenas Casco
Dezembro;Quinta;VW;Urbano;Homem;Casado;48;0;Sedan;50K até 69K;0;2091;Padrão;de 2 até 4;> 15 anos;0;1 carro;2021;Apenas Casco
Maio;Sexta;VW;Urbano;Homem;Casado;48;0;Sedan;50K até 69K;0;10942;Padrão;mais do que 4;11 até 15 anos;0;2 carros;2022;Apenas Casco
Agosto;Quinta;VW;Urbano;Homem;Solteiro;48;0;Esportivo;50K até 69K;0;3319;Padrão;mais do que 4;11 até 15 anos;0;2 carros;2021;Apenas Terceiro
Março;Segunda;VW;Urbano;Homem;Casado;48;1;Sedan;50K até 69K;0;13194;Padrão;nenhum;> 15 anos;0;1 carro;2023;Segurado + Terceiro
Agosto;Quarta;VW;Rural;Homem;Casado;49;0;Esportivo;50K até 69K;0;984;Padrão;nenhum;> 15 anos;0;1 carro;2021;Apenas Terceiro
Setembro;Quinta;VW;Urbano;Mulher;Casado;49;0;Esportivo;50K até 69K;0;13253;Padrão;1;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Março;Segunda;VW;Urbano;Homem;Casado;49;1;Sedan;50K até 69K;0;748;Padrão;1;> 15 anos;0;1 carro;2021;Segurado + Terceiro
Setembro;Sábado;VW;Urbano;Homem;Casado;50;0;Sedan;50K até 69K;1;6294;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Segurado + Terceiro
Fevereiro;Quinta;VW;Urbano;Homem;Casado;50;1;Sedan;50K até 69K;0;8978;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Casco
Fevereiro;Sábado;VW;Urbano;Homem;Casado;51;0;Sedan;50K até 69K;0;7680;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Casco
Fevereiro;Sábado;VW;Urbano;Homem;Casado;51;1;Sedan;50K até 69K;0;5130;Padrão;nenhum;> 15 anos;0;1 carro;2021;Segurado + Terceiro
Julho;Segunda;VW;Rural;Homem;Casado;52;0;Sedan;50K até 69K;0;7517;Padrão;nenhum;> 15 anos;0;1 carro;2022;Apenas Casco
Julho;Terça;VW;Urbano;Homem;Casado;52;0;Sedan;50K até 69K;0;5619;Padrão;nenhum;11 até 15 anos;0;1 carro;2021;Apenas Casco
Fevereiro;Terça;VW;Urbano;Homem;Casado;52;0;Esportivo;50K até 69K;0;4837;Padrão;de 2 até 4;> 15 anos;0;1 carro;2021;Apenas Terceiro
Setembro;Sexta;VW;Urbano;Homem;Casado;52;1;Sedan;50K até 69K;0;3278;Padrão;nenhum;6 até 10 anos;0;1 carro;2021;Segurado + Terceiro
Abril;Sexta;VW;Urbano;Homem;Casado;52;1;Sedan;50K até 69K;0;10197;Padrão;1;> 15 anos;0;1 carro;2022;Segurado + Terceiro
Março;Domingo;VW;Rural;Homem;Casado;53;0;Sedan;50K até 69K;0;10829;Padrão;nenhum;> 15 anos;0;1 carro;2022;Apenas Casco
Março;Quarta;VW;Urbano;Homem;Casado;53;1;Sedan;50K até 69K;0;7364;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2022;Segurado + Terceiro
Fevereiro;Sexta;VW;Urbano;Mulher;Casado;54;0;Sedan;50K até 69K;0;9076;Padrão;nenhum;11 até 15 anos;0;1 carro;2022;Apenas Casco
Novembro;Sábado;VW;Urbano;Homem;Casado;54;0;Sedan;50K até 69K;0;8880;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Casco
Novembro;Sábado;VW;Urbano;Homem;Casado;54;0;Sedan;50K até 69K;0;13292;Padrão;de 2 até 4;> 15 anos;0;1 carro;2023;Apenas Casco
Outubro;Quarta;VW;Urbano;Mulher;Casado;54;1;Sedan;50K até 69K;0;11229;Padrão;de 2 até 4;3 até 5 anos;0;1 carro;2022;Segurado + Terceiro
Agosto;Sexta;VW;Urbano;Homem;Casado;54;1;Sedan;50K até 69K;0;1617;Padrão;nenhum;> 15 anos;0;1 carro;2021;Apenas Casco
Setembro;Segunda;VW;Urbano;Homem;Casado;55;0;Esportivo;50K até 69K;0;1596;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Setembro;Segunda;VW;Urbano;Homem;Solteiro;55;0;Esportivo;50K até 69K;0;2889;Padrão;de 2 até 4;> 15 anos;0;1 carro;2021;Apenas Terceiro
Maio;Domingo;VW;Urbano;Homem;Casado;56;1;Sedan;50K até 69K;0;12604;Padrão;nenhum;> 15 anos;0;1 carro;2023;Segurado + Terceiro
Abril;Sábado;VW;Urbano;Homem;Casado;57;0;Esportivo;50K até 69K;0;479;Padrão;mais do que 4;> 15 anos;0;1 carro;2021;Apenas Terceiro
Março;Sexta;VW;Urbano;Homem;Casado;57;0;Esportivo;50K até 69K;0;13830;Padrão;nenhum;> 15 anos;0;1 carro;2023;Apenas Terceiro
Junho;Quarta;VW;Urbano;Homem;Casado;58;0;Esportivo;50K até 69K;0;4116;Padrão;de 2 até 4;> 15 anos;0;1 carro;2021;Apenas Terceiro
Novembro;Domingo;VW;Urbano;Homem;Casado;59;0;Sedan;50K até 69K;0;13469;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Casco
Agosto;Quinta;VW;Urbano;Homem;Casado;60;0;Sedan;50K até 69K;0;6194;Padrão;1;> 15 anos;0;1 carro;2022;Apenas Casco
Outubro;Quinta;VW;Urbano;Mulher;Solteiro;60;1;Sedan;50K até 69K;0;4365;Padrão;1;6 até 10 anos;0;1 carro;2021;Apenas Casco
Setembro;Sábado;VW;Urbano;Homem;Casado;61;0;Sedan;50K até 69K;0;11032;Padrão;1;> 15 anos;0;1 carro;2022;Apenas Casco
Dezembro;Domingo;VW;Urbano;Homem;Casado;65;0;Esportivo;50K até 69K;0;7889;Padrão;mais do que 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Abril;Quarta;VW;Urbano;Homem;Casado;71;0;Esportivo;50K até 69K;0;12578;Padrão;mais do que 4;> 15 anos;0;1 carro;2023;Apenas Terceiro
Fevereiro;Sexta;VW;Urbano;Homem;Casado;74;0;Sedan;50K até 69K;0;3912;Padrão;de 2 até 4;> 15 anos;0;1 carro;2021;Apenas Casco
Novembro;Terça;VW;Urbano;Homem;Casado;75;0;Sedan;50K até 69K;0;9382;Padrão;nenhum;> 15 anos;0;1 carro;2022;Segurado + Terceiro
Abril;Sábado;VW;Urbano;Homem;Casado;75;0;Sedan;50K até 69K;0;6982;Padrão;nenhum;> 15 anos;0;1 carro;2022;Apenas Casco
Abril;Terça;VW;Urbano;Homem;Solteiro;26;1;Esportivo;70K até 89K;0;10796;Padrão;1;6 até 10 anos;0;1 carro;2022;Apenas Terceiro
Setembro;Sábado;VW;Rural;Homem;Solteiro;26;1;Esportivo;70K até 89K;0;8890;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Abril;Quinta;VW;Urbano;Homem;Solteiro;28;1;Esportivo;70K até 89K;0;8848;Padrão;mais do que 4;6 até 10 anos;0;1 carro;2022;Apenas Terceiro
Janeiro;Sábado;VW;Urbano;Homem;Solteiro;28;0;Sedan;70K até 89K;0;5099;Padrão;nenhum;11 até 15 anos;0;1 carro;2021;Segurado + Terceiro
Junho;Segunda;VW;Urbano;Homem;Solteiro;31;0;Esportivo;70K até 89K;0;10986;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Dezembro;Terça;VW;Urbano;Homem;Casado;31;0;Esportivo;70K até 89K;0;11483;Padrão;1;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Maio;Domingo;VW;Urbano;Homem;Casado;32;1;Sedan;70K até 89K;0;12558;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Casco
Outubro;Sábado;VW;Urbano;Homem;Solteiro;32;1;Esportivo;70K até 89K;0;7400;Padrão;de 2 até 4;3 até 5 anos;0;1 carro;2022;Apenas Terceiro
Outubro;Domingo;VW;Urbano;Homem;Casado;32;0;Esportivo;70K até 89K;0;2089;Padrão;mais do que 4;6 até 10 anos;0;1 carro;2021;Apenas Terceiro
Setembro;Sábado;VW;Urbano;Homem;Solteiro;33;1;Esportivo;70K até 89K;0;147;Padrão;nenhum;6 até 10 anos;0;1 carro;2021;Apenas Terceiro
Janeiro;Sexta;VW;Urbano;Homem;Casado;33;1;Esportivo;70K até 89K;0;13506;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Maio;Terça;VW;Urbano;Homem;Solteiro;34;1;Sedan;70K até 89K;0;12886;Padrão;mais do que 4;6 até 10 anos;0;1 carro;2023;Apenas Casco
Fevereiro;Segunda;VW;Urbano;Homem;Casado;34;0;Sedan;70K até 89K;0;2182;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2021;Segurado + Terceiro
Junho;Sábado;VW;Urbano;Homem;Casado;34;0;Sedan;70K até 89K;0;2785;Padrão;1;11 até 15 anos;0;1 carro;2021;Segurado + Terceiro
Julho;Sábado;VW;Urbano;Homem;Casado;34;1;Sedan;70K até 89K;0;14061;Padrão;nenhum;11 até 15 anos;0;1 carro;2023;Apenas Casco
Maio;Terça;VW;Urbano;Homem;Casado;35;1;Esportivo;70K até 89K;0;7457;Padrão;mais do que 4;3 até 5 anos;0;1 carro;2022;Apenas Terceiro
Junho;Quarta;VW;Urbano;Homem;Casado;36;1;Sedan;70K até 89K;0;14242;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2023;Apenas Casco
Abril;Sexta;VW;Urbano;Homem;Casado;36;1;Esportivo;70K até 89K;0;9775;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Julho;Quarta;VW;Urbano;Homem;Casado;38;1;Esportivo;70K até 89K;0;9900;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Maio;Sábado;VW;Urbano;Homem;Casado;38;0;Sedan;70K até 89K;0;14951;Padrão;nenhum;3 até 5 anos;0;1 carro;2023;Apenas Casco
Agosto;Domingo;VW;Urbano;Homem;Casado;40;0;Esportivo;70K até 89K;0;8379;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Dezembro;Quinta;VW;Urbano;Homem;Casado;41;1;Sedan;70K até 89K;0;12978;Padrão;1;11 até 15 anos;0;1 carro;2023;Apenas Casco
Novembro;Quinta;VW;Urbano;Homem;Casado;41;1;Sedan;70K até 89K;0;12229;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Casco
Dezembro;Segunda;VW;Urbano;Homem;Casado;41;0;Esportivo;70K até 89K;0;4401;Padrão;1;11 até 15 anos;0;1 carro;2021;Apenas Terceiro
Dezembro;Segunda;VW;Urbano;Mulher;Casado;41;1;Esportivo;70K até 89K;0;13650;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Outubro;Terça;VW;Urbano;Homem;Divorciado;42;0;Sedan;70K até 89K;0;11595;Padrão;de 2 até 4;> 15 anos;0;1 carro;2023;Apenas Casco
Julho;Sábado;VW;Urbano;Homem;Casado;42;0;Esportivo;70K até 89K;0;10281;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Dezembro;Sábado;VW;Urbano;Homem;Casado;43;1;Esportivo;70K até 89K;0;15325;Padrão;1;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Maio;Quinta;VW;Urbano;Homem;Casado;43;0;Sedan;70K até 89K;1;11973;Padrão;nenhum;> 15 anos;0;3 até 4 carros;2023;Segurado + Terceiro
Abril;Sexta;VW;Urbano;Homem;Casado;43;0;Esportivo;70K até 89K;0;9485;Padrão;mais do que 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Janeiro;Segunda;VW;Urbano;Homem;Casado;44;0;Sedan;70K até 89K;0;157;Padrão;mais do que 4;> 15 anos;0;1 carro;2021;Apenas Casco
Dezembro;Domingo;VW;Urbano;Homem;Casado;44;0;Esportivo;70K até 89K;0;11056;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Outubro;Quinta;VW;Urbano;Mulher;Casado;45;1;Esportivo;70K até 89K;0;11700;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Julho;Sexta;VW;Urbano;Homem;Casado;47;0;Sedan;70K até 89K;1;4812;Padrão;nenhum;> 15 anos;0;1 carro;2021;Segurado + Terceiro
Maio;Segunda;VW;Urbano;Homem;Casado;48;1;Esportivo;70K até 89K;0;10563;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Terceiro
Agosto;Domingo;VW;Urbano;Homem;Casado;50;1;Sedan;70K até 89K;0;899;Padrão;de 2 até 4;> 15 anos;0;1 carro;2021;Apenas Casco
Outubro;Segunda;VW;Urbano;Mulher;Casado;51;0;Sedan;70K até 89K;0;482;Padrão;1;> 15 anos;0;1 carro;2021;Apenas Casco
Novembro;Segunda;VW;Urbano;Homem;Casado;52;0;Sedan;70K até 89K;0;13302;Padrão;nenhum;> 15 anos;0;1 carro;2023;Apenas Casco
Abril;Quinta;VW;Urbano;Mulher;Casado;52;0;Esportivo;70K até 89K;0;12275;Padrão;nenhum;> 15 anos;0;1 carro;2023;Apenas Terceiro
Outubro;Terça;VW;Urbano;Homem;Casado;53;0;Esportivo;70K até 89K;0;13272;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Terceiro
Agosto;Quinta;VW;Urbano;Homem;Casado;54;1;Sedan;70K até 89K;0;11748;Padrão;nenhum;11 até 15 anos;0;1 carro;2023;Apenas Casco
Março;Sábado;VW;Urbano;Homem;Casado;54;1;Esportivo;70K até 89K;0;14037;Padrão;mais do que 4;> 15 anos;0;1 carro;2023;Apenas Terceiro
Dezembro;Sábado;VW;Urbano;Homem;Casado;56;1;Esportivo;70K até 89K;0;6666;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Março;Quinta;VW;Urbano;Homem;Casado;57;1;Sedan;70K até 89K;0;8461;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Casco
Agosto;Terça;VW;Urbano;Homem;Casado;59;1;Sedan;70K até 89K;0;11181;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Casco
Junho;Sexta;VW;Urbano;Homem;Casado;60;1;Sedan;70K até 89K;0;9155;Padrão;de 2 até 4;> 15 anos;0;1 carro;2022;Apenas Casco
Maio;Quarta;VW;Urbano;Homem;Casado;71;1;Sedan;70K até 89K;0;12450;Padrão;1;> 15 anos;0;1 carro;2023;Apenas Casco
Junho;Segunda;VW;Urbano;Homem;Solteiro;24;1;Esportivo;70K até 89K;0;1573;Padrão;mais do que 4;3 até 5 anos;0;1 carro;2021;Apenas Terceiro
Agosto;Sexta;VW;Urbano;Homem;Solteiro;26;1;Esportivo;70K até 89K;0;12218;Padrão;mais do que 4;6 até 10 anos;0;1 carro;2023;Apenas Terceiro
Agosto;Sexta;VW;Urbano;Mulher;Casado;28;1;Esportivo;70K até 89K;0;14734;Padrão;1;3 até 5 anos;0;1 carro;2023;Apenas Terceiro
Março;Sexta;VW;Urbano;Homem;Solteiro;29;1;Sedan;70K até 89K;0;12095;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2023;Apenas Casco
Maio;Segunda;VW;Urbano;Homem;Casado;29;0;Esportivo;70K até 89K;0;6579;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Fevereiro;Sábado;VW;Urbano;Homem;Solteiro;31;1;Sedan;70K até 89K;0;12184;Padrão;nenhum;11 até 15 anos;0;1 carro;2023;Apenas Casco
Setembro;Sábado;VW;Urbano;Homem;Solteiro;32;1;Esportivo;70K até 89K;0;5743;Padrão;1;6 até 10 anos;0;1 carro;2021;Apenas Terceiro
Janeiro;Sexta;VW;Urbano;Homem;Solteiro;32;1;Esportivo;70K até 89K;0;10268;Padrão;mais do que 4;11 até 15 anos;0;1 carro;2022;Apenas Terceiro
Março;Segunda;VW;Urbano;Homem;Solteiro;32;0;Sedan;70K até 89K;0;11155;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Casco
Fevereiro;Quinta;VW;Urbano;Homem;Solteiro;33;1;Sedan;70K até 89K;0;12167;Padrão;nenhum;11 até 15 anos;0;1 carro;2023;Apenas Casco
Novembro;Sábado;VW;Rural;Homem;Casado;34;1;Sedan;70K até 89K;0;7209;Padrão;nenhum;3 até 5 anos;0;1 carro;2022;Segurado + Terceiro
Abril;Sábado;VW;Urbano;Mulher;Solteiro;34;0;Sedan;70K até 89K;0;8510;Padrão;1;11 até 15 anos;0;1 carro;2022;Apenas Casco
Setembro;Sexta;VW;Urbano;Homem;Solteiro;35;1;Sedan;70K até 89K;0;15078;Padrão;de 2 até 4;6 até 10 anos;0;1 carro;2023;Apenas Casco
Novembro;Domingo;VW;Urbano;Homem;Casado;35;1;Sedan;70K até 89K;0;15396;Padrão;de 2 até 4;11 até 15 anos;0;1 carro;2023;Apenas Casco
